,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_id
0,0.6783333333333332,0.5990000000000001,-7.700191256830598,0.0890612021857923,0.34207907103825136,0.0886203527322404,0.18064371584699448,0.4922071038251366,119.07832786885244,21UPYSRWFKwtqvSAnFnSvS
1,0.5612094240837693,0.5985811518324607,-6.391596858638748,0.17616649214659674,0.31534979057591617,0.009151627643979051,0.1896759162303664,0.4588832460732987,115.7251570680628,0cGUm45nv7Z6M6qdXYQGTX
2,0.7190697674418607,0.7056976744186046,-5.9570465116279046,0.10030232558139536,0.2025360348837209,0.009981950232558141,0.15196511627906978,0.5235627906976744,111.85320930232557,4F4pp8NUW08JuXwnoxglpN
3,0.6016954732510292,0.801263374485597,-4.458728395061724,0.0904378600823045,0.08713171069958843,0.03170584222222224,0.19489465020576144,0.5172876543209873,125.94315637860072,25uiPmTg16RbhZWAqwLBy5
4,0.4759166666666667,0.32866666666666666,-12.807416666666667,0.05285,0.3389166666666667,0.3713416666666667,0.14960833333333334,0.19905833333333334,113.21641666666666,04WGKyAt0klDPxUw2roFfi
5,0.6007350427350427,0.5009487179487178,-8.426811965811966,0.08433333333333334,0.5133631623931625,0.0019873499145299143,0.2609923076923078,0.4986769230769231,117.18458119658115,70kkdajctXSbqSMJbQO424
6,0.4321325301204817,0.6787694779116461,-8.501722891566262,0.055624899598393576,0.1617300370682731,0.2747006535742971,0.2340526104417671,0.4316710843373493,125.13412449799202,3inCNiUr4R6XQ3W43s9Aqi
7,0.4831755725190841,0.7753129770992362,-5.8157709923664145,0.06337022900763357,0.1587961679389313,0.21890430732824426,0.2363198473282442,0.4067717557251909,128.49306870229015,5INjqkS1o8h1imAzPqGZBb
8,0.6389153846153843,0.5295335664335666,-9.146503496503497,0.11383006993006993,0.2495002447552447,0.08368352706293702,0.21336713286713285,0.4363517482517482,119.64935664335665,5szilpXHcwOqnyKLqGco5j
9,0.5145416666666667,0.83875,-3.7,0.06067916666666667,0.006859158333333335,0.059770075833333325,0.13408333333333336,0.6459999999999999,158.855,13dTrWNNrnZ3AkgNyQNKP5
10,0.3963008130081301,0.4169414634146341,-9.468788617886174,0.034582926829268314,0.4759064634146342,0.13850964398373986,0.1383544715447155,0.22201219512195125,111.02400813008134,2wJ4vsxWd7df7dRU4KcoDe
11,0.3734563106796117,0.6330145631067965,-8.972592233009706,0.03931067961165048,0.16928243970873785,0.2650231796116506,0.16041893203883498,0.3253330097087377,123.1911262135922,5rLsN2LxYaEPLa1N7I2mPB
12,0.6394315789473686,0.6451052631578947,-5.63954736842105,0.07684105263157896,0.2898290526315788,0.00928781252631579,0.1302610526315789,0.4991757894736839,112.08848421052627,1MIVXf74SZHmTIp4V4paH4
13,0.5840294117647059,0.6045382352941175,-10.298544117647063,0.11528088235294115,0.39968473529411785,0.1904270448529412,0.24114558823529425,0.31511470588235296,123.69904411764708,4oLeXFyACqeem2VImYeBFe
14,0.578046583850932,0.6865062111801246,-9.275472049689439,0.1317198757763976,0.1974463420496893,0.4218848495652172,0.2425180124223605,0.4559913043478264,126.47772981366457,5CE2IfdYZEQGIDsfiRm8SI
15,0.4481063829787236,0.9061063829787236,-3.9501489361702142,0.060878723404255326,0.043225335744680835,0.10901203638297872,0.2386212765957447,0.41797872340425546,137.26225531914895,2BVE7Pqd8kxv9xEsuvoJoE
16,0.472901689189189,0.4802983108108108,-12.20517229729729,0.050466891891891866,0.5663593181418921,0.6175917449324325,0.15087702702702688,0.4309503378378381,118.74989527027029,5hAhrnb0Ch4ODwWu4tsbpi
17,0.5943333333333335,0.6712857142857145,-5.9482857142857135,0.23244285714285706,0.17436374603174598,0.017621473492063503,0.26236825396825403,0.5555587301587303,134.4874444444444,6PfSUFtkMVoDkx4MQkzOi3
18,0.2628700000000001,0.8389807692307689,-6.5574653846153845,0.0806953846153847,0.12712296761538452,0.1962974196153846,0.2645846153846153,0.3495757692307694,133.30602692307693,267VY6GX5LyU5c9M85ECZQ
19,0.4379285714285714,0.4071428571428572,-10.338642857142855,0.02752678571428571,0.4282428571428571,0.6097642857142861,0.11581964285714295,0.21208392857142866,108.67617857142857,1QAJqy2dA3ihHBFIHRphZj
20,0.6041666666666666,0.5435995555555556,-9.843600000000002,0.039733333333333336,0.3293362222222222,0.3337314888888889,0.14688888888888893,0.29348888888888885,113.33662222222219,7p7YeMEkvlFLwiNlm1Zt7C
21,0.78009375,0.73734375,-5.715468749999998,0.09635625000000003,0.16764968750000006,0.0027603178125,0.13941874999999998,0.8118125000000002,132.58959375000003,6QqLYrbjh5CnfMG7z5r96E
22,0.5370458015267173,0.6598679389312976,-8.799572519083977,0.11103969465648852,0.22996899541984755,0.3513162949618324,0.2609374045801525,0.28307251908396946,120.40641984732828,3n8qeKQViV1waeCzZmS4Tx
23,0.5168,0.58618,-9.478340000000003,0.07746399999999999,0.31076308,0.2025261744,0.2009799999999999,0.434432,144.17211999999995,3uwAm6vQy7kWPS2bciKWx9
24,0.5672678571428571,0.8205982142857138,-3.751482142857143,0.09637500000000004,0.12793359464285714,0.00041561973214285713,0.20683571428571426,0.4712410714285714,108.95417857142859,2KEqzdPS7M5YwGmiuPTdr5
25,0.4457407407407407,0.6618333333333334,-8.620685185185183,0.11542962962962962,0.1634303425925926,0.2885576988888888,0.20604074074074075,0.31777222222222223,126.6733148148148,7Hvq85OU8T7Hsd63zNBwaL
26,0.4319382022471912,0.7940948651685394,-6.311241573033705,0.08198764044943818,0.07989187730337076,0.15083231432584265,0.2568657303370788,0.5071174157303371,136.6189550561798,5DZBnxCYzs32O2bbqK8KNg
27,0.4358385093167701,0.7430062111801243,-6.521590062111804,0.06361739130434782,0.13956996273291933,0.11625880906832298,0.2660776397515529,0.3643093167701865,121.30949068322985,4skJp5OKvcc9eKokiuhi2s
28,0.4740975609756098,0.7198292682926832,-8.715097560975611,0.04327317073170732,0.0827386731707317,0.08357535463414632,0.1962,0.6337804878048781,151.0059024390244,0mk9dVJMJF4fanFzeZo6K1
29,0.3965540540540539,0.9513378378378377,-1.8693513513513509,0.18464729729729729,0.08623219864864863,0.12532423310810809,0.18227432432432428,0.5282567567567571,131.42163513513512,0HutkALC7kq2L8b9bnZUkq
30,0.3752601092896173,0.8288633879781417,-5.430098360655738,0.06704207650273228,0.1429774677595628,0.2059422972677596,0.2687060109289617,0.5203797814207647,133.04296174863396,35C0NSLogAwImm8HAMqEmG
31,0.30170879120879124,0.8888351648351641,-4.813956043956043,0.10839670329670327,0.03612439714285715,0.5701321569230772,0.4112175824175823,0.12135934065934068,128.8762857142857,4V5obzWMr7BHZrjOiQwB4K
32,0.7975106382978724,0.6600638297872339,-6.194914893617018,0.1328595744680851,0.19602957446808508,0.08206368531914894,0.15251063829787234,0.5884042553191489,125.37912765957444,6gyhsZUy2fzzWZBRVPmOw4
33,0.4926923076923078,0.3086647008547008,-12.105888888888883,0.08048290598290599,0.6167959145299144,0.19380249324786328,0.16179487179487193,0.31351794871794864,114.92232478632477,0VeQgI9lzgoOMszAOq0iml
34,0.5699340659340661,0.4985494505494505,-10.197318681318675,0.09242527472527468,0.44762794505494496,0.1614882493406594,0.13540659340659345,0.4418428571428569,125.28554945054948,1d3CepUS2V6F3cP9YWNfUO
35,0.3313974025974026,0.4965454545454546,-9.753012987012982,0.08553246753246753,0.3365179325974024,0.34834121467532464,0.24242467532467515,0.18563766233766235,107.70483116883119,3Q2RrKEOBdkWI2MJQgdt84
36,0.4391189591078064,0.3480684014869889,-11.383293680297394,0.08910483271375465,0.7504950557620824,0.031013102713754667,0.26733531598513033,0.3805535315985131,111.00094423791825,41BaIYCli96MF2wqqOutBR
37,0.7034482758620689,0.581344827586207,-10.203793103448275,0.2255448275862069,0.6886206896551722,0.010239408620689654,0.15900689655172415,0.5380999999999999,111.42555172413792,1IMX8AG0s31WtvCLk4QEWJ
38,0.579808510638298,0.6631822695035461,-11.185851063829784,0.07409716312056737,0.2626639778723405,0.7756465822695033,0.16414822695035464,0.2967687943262412,127.76593617021263,4jRLhvF4a3NHs5TaR1lU3m
39,0.6990985915492961,0.7069999999999994,-10.596394366197183,0.07509154929577462,0.13213855492957746,0.7954929577464792,0.12345774647887325,0.4262802816901408,125.97715492957745,3UBeV2UkTunts46Pok3zQu
40,0.5629473684210525,0.7963684210526314,-8.170605263157894,0.1014815789473684,0.0968954042105263,0.5768466605263157,0.17643684210526314,0.3271526315789474,136.16476315789475,5b4g39OmFtyQcwYLSHCvsC
41,0.6076624999999999,0.6057375,-11.200287499999998,0.06908375000000003,0.16294448625000005,0.4382060946250001,0.17468124999999995,0.44513375,119.912325,1FVo44KTXqxo3JxXADWTd9
42,0.7919999999999999,0.7758533333333335,-7.9891999999999985,0.07685200000000003,0.017895233333333326,0.4594150666666668,0.11522399999999995,0.4658240000000002,123.58573333333332,0XfQBWgzisaS9ltDV9bXAS
43,0.688061224489796,0.6942551020408169,-11.683285714285715,0.07278979591836733,0.1372514989795918,0.8090483142857147,0.165,0.4271632653061225,130.79230612244896,2LMaARRMktW5O2umBFaQUu
44,0.5029666666666667,0.5358075666666667,-10.872466666666664,0.058096666666666665,0.2384683633333333,0.2862099366666666,0.1862466666666667,0.5310233333333333,143.09449999999995,6CV2CoWJJQafHkNVOJjqFO
45,0.6061944444444445,0.7537499999999999,-8.259527777777778,0.05256666666666668,0.12071740555555555,0.3801719255555556,0.17275277777777778,0.4173305555555556,126.34861111111113,1cUt6hBRKlav4TIgjopnHC
46,0.6054920634920634,0.3945873015873017,-13.097238095238097,0.08264761904761908,0.7259944444444446,0.29501793015872996,0.15868730158730165,0.3701777777777778,117.48339682539684,6fFcUOFcbjeIuEomuUthkw
47,0.5599444444444449,0.7931249999999996,-7.707687500000001,0.10912777777777777,0.052978930069444465,0.5649816434027777,0.23198749999999996,0.2876777777777776,137.11155555555558,1juz0H48u94THg3gHf0rGE
48,0.6121527777777778,0.5837916666666665,-7.159083333333332,0.07920972222222221,0.28915361111111115,0.11830099402777774,0.18891666666666665,0.3692069444444444,133.15763888888887,3sXErEOw7EmO6Sj7EgjHdU
49,0.7413095238095238,0.8817857142857144,-3.994333333333335,0.15510238095238096,0.06364595238095237,0.04567712880952381,0.27698095238095244,0.5933809523809523,110.02078571428568,2gyv1akuIB9fQvXoGSPaJr
50,0.6475,0.7312857142857142,-7.552023809523813,0.09078333333333334,0.01857590476190477,0.1079773814285715,0.22427857142857144,0.4935952380952382,128.54561904761906,3M3wTTCDwicRubwMyHyEDy
51,0.6230496688741721,0.5529490066225164,-12.73598013245033,0.10463046357615896,0.2807672847682119,0.6884944139072849,0.15596821192052987,0.3490370860927152,123.17600662251652,4Uhgu5miW68A3eqRl26xtf
52,0.534,0.5411999999999999,-12.3796,0.0473,0.032352,0.531412,0.10954000000000001,0.3702,118.284,7HbRQEEsvAKurr1v8YjwzZ
53,0.5133291666666667,0.4919791666666666,-13.613520833333334,0.06625416666666667,0.2947133916666666,0.36034276291666667,0.16679583333333334,0.35194375,116.93291666666669,3HKbW1X4Aj2RZU6ruh3a0e
54,0.5753859649122808,0.4965901754385966,-7.049140350877192,0.041678947368421065,0.5167668947368421,0.00025195228070175443,0.13947543859649125,0.4370877192982457,123.15235087719296,1WLEfsQjvgtFSGkrHonzFX
55,0.6096658362989328,0.6689931508896798,-7.968879003558729,0.08068825622775802,0.22479123843416374,0.196052693202847,0.25779857651245525,0.50079359430605,117.68319572953736,3vbKDsSS70ZX9D2OcvbZmS
56,0.5012788617886179,0.7673414634146345,-5.6523902439024365,0.043807317073170746,0.09748935113821136,0.3638038879674799,0.17260325203252042,0.5583804878048779,128.49808130081306,0epOFNiUfyON9EYx7Tpr6V
57,0.6476518218623483,0.6179931174089064,-10.208688259109326,0.07223886639676114,0.28999208178137675,0.5452992585020244,0.14113927125506073,0.4253846153846151,123.04809311740887,4aEnNH9PuU1HF3TsZTru54
58,0.4149047619047618,0.2233309523809524,-15.581523809523814,0.0533,0.8479785714285716,0.5004601523809524,0.14162142857142854,0.1574952380952381,106.94902380952381,4ZG4S6skttdVhHz08AjMhR
59,0.5213309941520471,0.7282017543859658,-7.110859649122809,0.06549590643274855,0.2597253134502926,0.3975871426900585,0.23600994152046784,0.600045029239766,124.13509356725146,23NIwARd4vPbxt3wwNnJ6k
60,0.5132442396313364,0.6125391705069126,-9.348142857142856,0.04668294930875578,0.4036923271889399,0.4809954614746542,0.21920322580645146,0.38291520737327184,124.84186635944693,2cCUtGK9sDU2EoElnk0GNB
61,0.6003410404624279,0.6380115606936422,-8.699826589595366,0.18174277456647409,0.3378243352601158,0.05983669884393063,0.1912971098265895,0.507696531791908,113.77354913294799,6eXZu6O7nAUA5z6vLV8NKI
62,0.5609130434782607,0.7511630434782609,-7.18617391304348,0.04913260869565218,0.1510374434782608,0.2044777747826087,0.20774891304347828,0.4020336956521736,120.44616304347824,06knYh538h5SI7OAEF8ek3
63,0.5565454545454546,0.7938000000000004,-5.246600000000001,0.04538181818181819,0.10614198181818177,0.01914233054545455,0.20304909090909093,0.6259454545454547,123.41098181818182,2vnB6tuQMaQpORiRdvXF9H
64,0.4109894736842106,0.4843429473684212,-11.670305263157893,0.06237157894736841,0.4190427578947368,0.2902028075789474,0.1758431578947369,0.22442526315789466,118.03549473684211,2WOMBqEsllg2ICn7D2L8ta
65,0.392161904761905,0.7856662698412696,-8.214365079365082,0.08716746031746034,0.11410365039682548,0.4896201349206348,0.4515353174603173,0.3730714285714281,123.4737182539683,6XYvaoDGE0VmRt83Jss9Sn
66,0.7293367346938775,0.7388163265306121,-5.345622448979594,0.14994081632653056,0.1406632959183674,0.04475543571428572,0.18509693877551026,0.5290204081632652,122.65677551020413,7rOlQwf8OuFLFQp4aydjBt
67,0.6396847826086958,0.6131304347826088,-10.431413043478264,0.1084739130434783,0.27063655869565195,0.4649373859782609,0.20308804347826087,0.4130010869565216,119.77490217391303,7A0awCXkE1FtSU8B0qwOJQ
68,0.5833925233644862,0.6135514018691588,-7.679028037383176,0.046776635514018686,0.3507897289719625,0.07502511009345794,0.1661429906542055,0.5588186915887849,124.01462616822434,40tHhop0T30DwienQBmTxb
69,0.397730612244898,0.4492380952380952,-9.547149659863946,0.04470136054421769,0.5905623741496598,0.15141442625850332,0.1627891156462586,0.2848789115646259,113.47884353741492,3Uqu1mEdkUJxPe7s31n1M9
70,0.5324554455445546,0.5582970297029705,-10.001415841584157,0.10013168316831683,0.3129987524752475,0.3255287787128713,0.15387920792079204,0.39506237623762397,108.25413861386127,3AmgGrYHXqgbmZ2yKoIVzO
71,0.42205263157894746,0.8113932330827068,-6.365007518796992,0.09216466165413532,0.1222284657894737,0.2571957703007517,0.20012932330827046,0.5614812030075187,135.15454135338345,0gvHPdYxlU94W7V5MSIlFe
72,0.3585524444444444,0.2694929777777778,-15.068128888888886,0.05306355555555552,0.5689627595555555,0.4495891715555555,0.1421884444444445,0.16704755555555548,107.87184444444445,0wz0jO9anccPzH04N7FLBH
73,0.4041000000000002,0.5075872727272728,-10.856609090909087,0.07208545454545451,0.3049969181818181,0.363437142818182,0.24222090909090915,0.2897190909090909,113.91559090909092,1njdH9zjRnlM561mWqEocW
74,0.4364500000000001,0.7887857142857142,-5.882714285714287,0.046975,0.05525211785714287,0.23216142857142855,0.20047857142857148,0.4557142857142856,134.1227142857143,5RMGElrEO6UepEfrrn0Qg4
75,0.6503162393162394,0.4891897435897437,-8.808512820512822,0.09625982905982904,0.3513774358974361,0.024374387606837616,0.20987435897435897,0.3907606837606838,119.76561538461536,7HO5fOXE4gh3lzZn64tX2E
76,0.5923982300884955,0.4745836283185841,-13.028920353982295,0.07808053097345129,0.5937229026548679,0.494679475221239,0.1776827433628319,0.4082676991150441,113.65828761061942,69qhRLDvsWJOhWGXXQ0lQQ
77,0.4715310344827585,0.7596068965517242,-6.799489655172413,0.04820620689655173,0.09921615227586206,0.01944094144827586,0.1359262068965518,0.44651448275862055,135.6627862068965,3SXwqSqAoBz9WCI9PDQzY6
78,0.5387184466019419,0.6563009708737865,-6.596048543689323,0.2932388349514564,0.2818353398058252,0.022626832233009708,0.2910970873786408,0.475511650485437,110.95152427184478,3A5tHz1SfngyOZM2gItYKu
79,0.6437234042553192,0.6273191489361701,-11.671744680851063,0.05176489361702128,0.29298644361702114,0.7817648744680852,0.1568276595744681,0.4189978723404255,117.93609574468086,7zpN81tVvPwlHcJSkSCyRa
80,0.501923076923077,0.30115384615384616,-11.03076923076923,0.07310769230769233,0.814923076923077,2.3374615384615384e-05,0.1514,0.17544615384615386,112.10253846153843,44Wn7ZjTg4vIBEg22A6AMZ
81,0.3295227272727273,0.8667954545454545,-6.039977272727272,0.1259431818181818,0.039255590909090914,0.06280603113636364,0.15578181818181816,0.4873636363636365,145.8440454545455,4Mbv7MoBUcLBWCuGBCxRf1
82,0.5597558139534885,0.7118116279069767,-7.097360465116278,0.06349418604651164,0.14633610465116278,0.029548044302325573,0.1725906976744187,0.6193500000000001,132.64320930232554,7fWD0BSDlixbj6YNQyHTLh
83,0.2765972222222223,0.8962500000000002,-4.929256944444443,0.17015694444444446,0.12478123500000005,0.5994306380555555,0.34057847222222204,0.2478666666666665,125.56957638888886,2og3FOCLYXT9H7IYE6QPUq
84,0.439725,0.6797625000000002,-7.6856375,0.12102,0.39697075,0.07986619862500002,0.27684000000000003,0.44212,120.69107500000004,0mL6LBSQ4bHe6hWq90KzHL
